2206,Mario Tennis Open,3DS,2012,Sports,2012,Nintendo,0.26,0.29,0.33,0.05,0.94
2207,The Witcher 2: Assassins of Kings,X360,2012,Action,2012,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
2208,Bayonetta,X360,2009,Action,2009,Sega,0.51,0.26,0.09,0.08,0.94
2209,Destroy All Humans!,PS2,2005,Shooter,2005,THQ,0.78,0.03,0.0,0.13,0.94
2210,MVP Baseball 2005,XB,2005,Sports,2005,Electronic Arts,0.7,0.2,0.0,0.03,0.94
2211,SaGa Frontier 2,PS,1999,Role-Playing,1999,SquareSoft,0.1,0.07,0.71,0.06,0.94
2212,NCAA Football 10,X360,2009,Sports,2009,Electronic Arts,0.87,0.0,0.0,0.07,0.94
2213,MLB 2000,PS,1999,Sports,1999,Sony Computer Entertainment,0.52,0.35,0.0,0.06,0.94
2214,The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,2016,Nintendo,0.48,0.3,0.08,0.08,0.94
2215,Bully,PS2,2006,Action,2006,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94
2216,Prince of Persia: The Sands of Time,XB,2003,Action,2003,Ubisoft,0.57,0.33,0.0,0.04,0.94
2217,Phantasy Star Portable,PSP,2008,Role-Playing,2008,Sega,0.19,0.06,0.63,0.05,0.94
2218,Hot Shots Golf Fore!,PS2,2003,Sports,2003,Sony Computer Entertainment,0.46,0.36,0.0,0.12,0.94
2219,MLB 06: The Show,PS2,2006,Sports,2006,Sony Computer Entertainment,0.78,0.03,0.0,0.13,0.94
2173,LEGO Jurassic World,X360,2015,Action,2015,Warner Bros. Interactive Entertainment,0.47,0.4,0.0,0.08,0.95
2174,ESPN NBA 2K5,XB,2004,Sports,2004,Global Star,0.88,0.04,0.0,0.04,0.95
2176,World Championship Poker,PS2,2004,Misc,2004,Play It,0.8,0.03,0.0,0.13,0.95
2177,Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005,Action,2005,Ubisoft,0.36,0.45,0.0,0.14,0.95
2178,SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003,Platform,2003,THQ,0.74,0.19,0.0,0.03,0.95
2179,South Park: The Stick of Truth,X360,2014,Role-Playing,2014,Ubisoft,0.57,0.3,0.0,0.08,0.95
2180,Ben 10: Alien Force,DS,2008,Action,2008,Koch Media,0.65,0.22,0.0,0.09,0.95
2181,SingStar Abba,PS3,2008,Misc,2008,Sony Computer Entertainment,0.27,0.51,0.0,0.17,0.95
2182,Cars 2,Wii,2011,Racing,2011,Disney Interactive Studios,0.46,0.39,0.0,0.1,0.95
2183,Wild ARMs,PS,1996,Role-Playing,1996,Sony Computer Entertainment,0.26,0.17,0.46,0.06,0.95
2184,Kessen,PS2,2000,Strategy,2000,Electronic Arts,0.27,0.21,0.41,0.07,0.95
2185,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,2003,Misc,2003,Konami Digital Entertainment,0.68,0.25,0.0,0.02,0.95
2186,NCAA Football 2000,PS,1999,Sports,1999,Electronic Arts,0.53,0.36,0.0,0.06,0.95
2187,Brutal Legend,PS3,2009,Action,2009,Electronic Arts,0.54,0.28,0.0,0.13,0.95
2188,Skylanders: Spyro's Adventure,PS3,2011,Action,2011,Activision,0.39,0.4,0.0,0.16,0.95
2189,Guitar Hero: Metallica,Wii,2009,Misc,2009,Activision,0.41,0.43,0.0,0.1,0.95
2190,Evolve,PS4,2015,Shooter,2015,Take-Two Interactive,0.35,0.41,0.05,0.15,0.95
2191,WWE SmackDown vs. Raw 2009,PS3,2008,Fighting,2008,THQ,0.51,0.31,0.01,0.13,0.95
2192,Army of Two: The 40th Day,X360,2010,Shooter,2010,Electronic Arts,0.62,0.24,0.0,0.08,0.95
2193,Tony Hawk: RIDE,Wii,2009,Sports,2009,Activision,0.7,0.17,0.0,0.08,0.95
2194,Lego Batman 3: Beyond Gotham,X360,2014,Action,2014,Warner Bros. Interactive Entertainment,0.48,0.38,0.0,0.08,0.95
2195,Wii Play: Motion,Wii,2011,Misc,2011,Nintendo,0.24,0.43,0.18,0.09,0.95
2150,The Sims 2,DS,2005,Simulation,2005,Electronic Arts,0.82,0.07,0.0,0.07,0.96
2151,Dark Cloud 2,PS2,2002,Role-Playing,2002,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96
2152,Jampack Summer '99,PS,1999,Misc,1999,Sony Computer Entertainment,0.54,0.36,0.0,0.06,0.96
2153,PlayStation All-Stars Battle Royale,PS3,2012,Action,2012,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
2154,Dance Dance Revolution 2nd ReMIX,PS,1999,Simulation,1999,Konami Digital Entertainment,0.0,0.0,0.9,0.06,0.96
2155,Monster High: Ghoul Spirit,DS,2011,Misc,2011,THQ,0.72,0.17,0.0,0.07,0.96
2156,Dragon Quest X,Wii,2012,Role-Playing,2012,Square Enix,0.0,0.0,0.96,0.0,0.96
2157,LEGO Pirates of the Caribbean: The Video Game,DS,2011,Action,2011,Disney Interactive Studios,0.37,0.49,0.0,0.1,0.96
2158,Gangs of London,PSP,2006,Adventure,2006,Sony Computer Entertainment,0.3,0.44,0.0,0.22,0.96
2159,Mortal Kombat Trilogy,N64,1996,Fighting,1996,GT Interactive,0.72,0.22,0.0,0.02,0.96
2160,Star Soldier,NES,1986,Shooter,1986,Hudson Soft,0.32,0.06,0.57,0.01,0.96
2161,Sonic Unleashed,X360,2008,Platform,2008,Sega,0.54,0.33,0.0,0.09,0.96
2162,Lost Planet 2,PS3,2010,Shooter,2010,Capcom,0.29,0.34,0.2,0.13,0.96
2163,NHL 2001,PS2,2000,Sports,2000,Electronic Arts,0.47,0.37,0.0,0.12,0.96
2164,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012,Role-Playing,2012,Square Enix,0.0,0.0,0.96,0.0,0.96
2165,My Weight Loss Coach,DS,2008,Sports,2008,Ubisoft,0.3,0.54,0.0,0.11,0.96
2166,Tom Clancy's Ghost Recon: Future Soldier,PS3,2012,Shooter,2012,Ubisoft,0.41,0.33,0.09,0.12,0.96
2167,Mega Man Star Force Dragon / Leo / Pegasus,DS,2006,Action,2006,Capcom,0.39,0.0,0.53,0.03,0.96
2168,Shinobi,PS2,2002,Platform,2002,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96
2169,Mortal Kombat: Deadly Alliance,XB,2002,Fighting,2002,Midway Games,0.77,0.15,0.0,0.04,0.96
2170,The Witcher 2: Assassins of Kings,PC,2011,Action,2011,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96
2171,PilotWings Resort,3DS,2011,Simulation,2011,Nintendo,0.4,0.36,0.13,0.07,0.96
2172,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,2013,Namco Bandai Games,0.32,0.33,0.15,0.15,0.96
2129,Final Fantasy Type-0,PS4,2015,Role-Playing,2015,Square Enix,0.37,0.32,0.15,0.14,0.97
2130,Madden NFL 08,PS3,2007,Sports,2007,Electronic Arts,0.89,0.01,0.0,0.08,0.97
2131,de Blob,Wii,2008,Platform,2008,THQ,0.5,0.37,0.0,0.1,0.97
2132,NCAA Football 06,XB,2005,Sports,2005,Electronic Arts,0.73,0.21,0.0,0.03,0.97
2133,Mass Effect 3,PC,2012,Role-Playing,2012,Electronic Arts,0.4,0.44,0.0,0.13,0.97
2134,NBA 2K10,X360,2009,Sports,2009,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97
2135,Fire Emblem,GBA,2003,Strategy,2003,Nintendo,0.49,0.18,0.29,0.01,0.97
2137,Skylanders: Spyro's Adventure,X360,2011,Action,2011,Activision,0.53,0.35,0.0,0.1,0.97
2138,Club Penguin: Game Day!,Wii,2010,Sports,2010,Disney Interactive Studios,0.56,0.33,0.0,0.08,0.97
2139,NHL 2004,PS2,2003,Sports,2003,Electronic Arts,0.47,0.37,0.0,0.12,0.97
2140,Grand Theft Auto: Vice City Stories,PS2,2007,Action,2007,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97
2141,NBA 2K16,X360,2015,Sports,2015,Take-Two Interactive,0.77,0.1,0.0,0.1,0.97
2142,FIFA Soccer 2005,XB,2004,Sports,2004,Electronic Arts,0.33,0.6,0.0,0.04,0.97
2143,LEGO The Lord of the Rings,Wii,2012,Action,2012,Warner Bros. Interactive Entertainment,0.52,0.37,0.0,0.08,0.97
2144,Romancing SaGa,SNES,1992,Role-Playing,1992,SquareSoft,0.0,0.0,0.97,0.0,0.97
2145,Donkey Kong Junior,2600,1981,Platform,1981,Atari,0.9,0.05,0.0,0.01,0.97
2146,LEGO Star Wars II: The Original Trilogy,GC,2006,Action,2006,LucasArts,0.75,0.19,0.0,0.03,0.97
2148,Final Fantasy X / X-2 HD Remaster,PSV,2013,Role-Playing,2013,Square Enix,0.21,0.31,0.28,0.16,0.97
2149,Medal of Honor: Underground,PS,2000,Shooter,2000,Electronic Arts,0.54,0.37,0.0,0.06,0.97
2106,Cars,DS,2006,Racing,2006,THQ,0.85,0.05,0.0,0.08,0.98
2107,Pro Evolution Soccer 2008,PSP,2008,Sports,2008,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98
2108,Far Cry 3,PC,2012,Shooter,2012,Ubisoft,0.21,0.62,0.0,0.14,0.98
2109,Xenoblade Chronicles,Wii,2010,Role-Playing,2010,Nintendo,0.49,0.26,0.16,0.08,0.98
2110,Just Dance 2014,X360,2013,Misc,2013,Ubisoft,0.72,0.19,0.0,0.07,0.98
2111,Mario Party Advance,GBA,2005,Misc,2005,Nintendo,0.5,0.19,0.28,0.02,0.98
2112,Sonic & Sega All-Stars Racing,PS3,2010,Racing,2010,Sega,0.36,0.46,0.0,0.17,0.98
2113,Tetris 2,NES,1993,Puzzle,1993,Nintendo,0.62,0.13,0.21,0.02,0.98
2114,NASCAR 99,N64,1998,Racing,1998,Electronic Arts,0.94,0.04,0.0,0.01,0.98
2117,Kingdom Hearts Re:coded,DS,2010,Role-Playing,2010,Square Enix,0.56,0.1,0.27,0.05,0.98
2118,South Park: The Stick of Truth,PS3,2014,Role-Playing,2014,Ubisoft,0.42,0.38,0.0,0.17,0.98
2119,Driver: San Francisco,PS3,2011,Racing,2011,Ubisoft,0.24,0.54,0.01,0.18,0.98
2120,Sniper Elite V2,PS3,2012,Shooter,2012,505 Games,0.38,0.39,0.06,0.15,0.98
2121,Far Cry 4,X360,2014,Shooter,2014,Ubisoft,0.45,0.44,0.0,0.08,0.98
2122,Grand Theft Auto: San Andreas,PC,2005,Action,2005,Take-Two Interactive,0.0,0.92,0.0,0.05,0.98
2123,Tom Clancy's Splinter Cell: Blacklist,PS3,2013,Action,2013,Ubisoft,0.34,0.41,0.06,0.18,0.98
2124,Pro Evolution Soccer 2014,PS3,2013,Action,2013,Konami Digital Entertainment,0.03,0.43,0.51,0.01,0.98
2125,Madden NFL 16,X360,2015,Sports,2015,Electronic Arts,0.82,0.05,0.0,0.1,0.98
2126,Madden NFL 10,PS2,2009,Sports,2009,Electronic Arts,0.88,0.0,0.0,0.1,0.98
2127,Brutal Legend,X360,2009,Action,2009,Electronic Arts,0.62,0.27,0.0,0.09,0.98
2128,Tamagotchi Connection: Corner Shop 2,DS,2006,Simulation,2006,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98
2083,Dead Space 3,X360,2013,Action,2013,Electronic Arts,0.64,0.28,0.0,0.08,0.99
2084,Phoenix Wright: Ace Attorney,DS,2005,Adventure,2005,Capcom,0.49,0.07,0.39,0.05,0.99
2085,NFL Fever 2002,XB,2000,Sports,2000,Microsoft Game Studios,0.74,0.21,0.0,0.04,0.99
2086,The Simpsons: Hit & Run,GC,2003,Racing,2003,Vivendi Games,0.77,0.2,0.0,0.03,0.99
2087,Littlest Pet Shop: Winter,DS,2008,Simulation,2008,Electronic Arts,0.59,0.31,0.0,0.1,0.99
2089,Tom Clancy's Splinter Cell: Blacklist,X360,2013,Action,2013,Ubisoft,0.57,0.34,0.01,0.08,0.99
2090,Ace Combat X: Skies of Deception,PSP,2006,Simulation,2006,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
2091,NCAA Football 12,X360,2011,Sports,2011,Electronic Arts,0.94,0.0,0.0,0.06,0.99
2092,LEGO Pirates of the Caribbean: The Video Game,PS3,2011,Action,2011,Disney Interactive Studios,0.36,0.46,0.0,0.17,0.99
2093,Band Hero,Wii,2009,Misc,2009,Activision,0.6,0.3,0.0,0.09,0.99
2094,Cars: Race-O-Rama,Wii,2009,Racing,2009,THQ,0.61,0.3,0.0,0.09,0.99
2095,Oddworld: Abe's Exoddus,PS,1998,Platform,1998,GT Interactive,0.55,0.38,0.0,0.06,0.99
2096,EyePet,PS3,2009,Simulation,2009,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99
2097,Scooby-Doo! First Frights,Wii,2009,Action,2009,Warner Bros. Interactive Entertainment,0.88,0.05,0.0,0.07,0.99
2098,Midnight Club: LA Remix,PSP,2008,Racing,2008,Take-Two Interactive,0.52,0.28,0.0,0.19,0.99
2099,The Bouncer,PS2,2000,Action,2000,Sony Computer Entertainment,0.3,0.23,0.38,0.08,0.99
2100,Guitar Hero: Aerosmith,PS3,2008,Misc,2008,Activision,0.73,0.15,0.0,0.11,0.99
2101,WWE SmackDown vs Raw 2008,Wii,2007,Fighting,2007,THQ,0.38,0.5,0.0,0.11,0.99
2102,FIFA Soccer 10,Wii,2009,Sports,2009,Electronic Arts,0.23,0.65,0.0,0.11,0.99
2103,Shadow The Hedgehog,GC,2005,Platform,2005,Sega,0.76,0.2,0.0,0.03,0.99
2104,Farming Simulator 2013,PC,2012,Simulation,2012,Focus Home Interactive,0.0,0.8,0.0,0.18,0.99
2105,Fallout 3,PC,2008,Role-Playing,2008,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
2056,NERF N-Strike Elite,Wii,2009,Shooter,2009,Electronic Arts,0.93,0.0,0.0,0.07,1.0
2057,Ford Racing 2,PS2,2003,Racing,2003,Empire Interactive,0.49,0.38,0.0,0.13,1.0
2058,Breath of Fire III,PS,1997,Role-Playing,1997,Capcom,0.29,0.19,0.46,0.07,1.0
2059,PES 2009: Pro Evolution Soccer,X360,2008,Sports,2008,Konami Digital Entertainment,0.13,0.76,0.03,0.09,1.0
2060,Dead or Alive 2,PS2,2000,Fighting,2000,Tecmo Koei,0.3,0.24,0.38,0.08,1.0
2061,1942,NES,1985,Shooter,1985,Capcom,0.65,0.14,0.21,0.0,1.0
2062,Excitebike 64,N64,2000,Racing,2000,Nintendo,0.65,0.15,0.19,0.01,1.0
2063,NES Open Tournament Golf,NES,1991,Sports,1991,Nintendo,0.41,0.1,0.47,0.02,1.0
2064,Game & Watch Gallery,GB,1997,Misc,1997,Nintendo,0.63,0.25,0.09,0.03,1.0
2065,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,PS2,2004,Misc,2004,Sammy Corporation,0.0,0.0,1.0,0.0,1.0
2066,SoulCalibur II,XB,2003,Fighting,2003,Namco Bandai Games,0.78,0.18,0.03,0.0,1.0
2067,Haze,PS3,2008,Shooter,2008,Ubisoft,0.49,0.33,0.02,0.15,1.0
2068,UFC Undisputed 3,X360,2012,Action,2012,THQ,0.72,0.21,0.0,0.07,1.0
2069,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,2006,Sports,2006,Konami Digital Entertainment,0.08,0.9,0.02,0.0,1.0
2070,Road & Track Presents: The Need for Speed,PS,1995,Racing,1995,Electronic Arts,0.56,0.38,0.0,0.07,1.0
2071,NFL GameDay 2001,PS,2000,Sports,2000,Sony Computer Entertainment,0.56,0.38,0.0,0.07,1.0
2072,Killzone: Mercenary,PSV,2013,Shooter,2013,Sony Computer Entertainment Europe,0.25,0.49,0.04,0.22,1.0
2073,NBA Live 97,PS,1996,Sports,1996,Electronic Arts,0.55,0.38,0.0,0.07,1.0
2074,Dynasty Warriors 3: Xtreme Legends,PS2,2002,Action,2002,Tecmo Koei,0.13,0.1,0.74,0.03,1.0
2075,Zoo Tycoon DS,DS,2005,Strategy,2005,THQ,0.86,0.04,0.01,0.08,1.0
2076,Rocksmith 2014,PS3,2013,Misc,2013,Ubisoft,0.51,0.27,0.05,0.15,1.0
2077,Dead Space 3,PS3,2013,Action,2013,Electronic Arts,0.44,0.38,0.0,0.17,1.0
2078,Wheel of Fortune,Wii,2010,Misc,2010,THQ,0.89,0.04,0.0,0.06,1.0
2079,Disney Infinity,PS3,2013,Action,2013,Disney Interactive Studios,0.48,0.35,0.0,0.16,1.0
2080,Dark Souls,X360,2011,Role-Playing,2011,Namco Bandai Games,0.64,0.28,0.0,0.08,1.0
2081,Puzzler Collection,DS,2008,Puzzle,2008,Ubisoft,0.17,0.78,0.0,0.04,1.0
2082,Jampack Winter 2000,PS,2000,Misc,2000,Sony Computer Entertainment,0.55,0.38,0.0,0.07,1.0
2042,Pong: The Next Level,PS,1998,Puzzle,1998,Hasbro Interactive,0.56,0.38,0.0,0.07,1.01
2043,Bayonetta 2,WiiU,2014,Action,2014,Nintendo,0.34,0.28,0.1,0.3,1.01
2044,Prince of Persia,X360,2008,Action,2008,Ubisoft,0.54,0.35,0.02,0.1,1.01
2045,God of War: Ghost of Sparta,PSP,2010,Action,2010,Sony Computer Entertainment,0.41,0.36,0.03,0.21,1.01
2046,Sonic Generations,3DS,2011,Platform,2011,Sega,0.44,0.46,0.01,0.09,1.01
2047,Ninja Gaiden II,X360,2008,Action,2008,Tecmo Koei,0.65,0.22,0.05,0.1,1.01
2048,NBA Jam Tournament Edition,SNES,1995,Sports,1995,Acclaim Entertainment,0.87,0.12,0.0,0.02,1.01
2049,Championship Manager 3,PC,2003,Sports,2003,Eidos Interactive,0.0,0.93,0.0,0.08,1.01
2050,Guitar Hero: Warriors of Rock,Wii,2010,Misc,2010,Activision,0.48,0.44,0.0,0.09,1.01
2051,Oshare Majo Love and Berry: DS Collection,DS,2006,Misc,2006,Sega,0.0,0.0,1.01,0.0,1.01
2052,Monster Rancher,PS,1997,Simulation,1997,Tecmo Koei,0.12,0.08,0.74,0.07,1.01
2053,The LEGO Movie Videogame,PS3,2014,Action,2014,Warner Bros. Interactive Entertainment,0.33,0.48,0.02,0.18,1.01
2054,DiRT 2,PS3,2009,Racing,2009,Codemasters,0.27,0.53,0.0,0.2,1.01
2055,Rayman Legends,PS4,2014,Platform,2014,Ubisoft,0.21,0.61,0.0,0.18,1.01
2027,Bulletstorm,X360,2011,Shooter,2011,Electronic Arts,0.61,0.32,0.01,0.08,1.02
2028,FIFA Soccer 08,Wii,2007,Sports,2007,Electronic Arts,0.32,0.59,0.01,0.11,1.02
2029,Naruto: Clash of Ninja Revolution,Wii,2007,Fighting,2007,Tomy Corporation,0.45,0.46,0.0,0.11,1.02
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Shooter,2007,Ubisoft,0.87,0.05,0.02,0.08,1.02
2031,ZombiU,WiiU,2012,Action,2012,Ubisoft,0.53,0.36,0.05,0.08,1.02
2032,Shrek 2,GC,2004,Platform,2004,Activision,0.73,0.26,0.01,0.03,1.02
2033,Petz: Catz 2,DS,2007,Simulation,2007,Ubisoft,0.51,0.4,0.0,0.11,1.02
2034,Tales of Graces f,PS3,2010,Role-Playing,2010,Namco Bandai Games,0.28,0.21,0.45,0.08,1.02
2035,Final Fight 2,SNES,1993,Action,1993,Capcom,0.39,0.12,0.49,0.02,1.02
2036,Wall-E,Wii,2008,Platform,2008,THQ,0.51,0.4,0.0,0.11,1.02
2037,The Lost World: Jurassic Park,PS,1997,Action,1997,Electronic Arts,0.57,0.39,0.0,0.07,1.02
2038,Ace Combat 6: Fires of Liberation,X360,2007,Simulation,2007,Atari,0.69,0.04,0.22,0.06,1.02
2039,Madden NFL 07,XB,2006,Sports,2006,Electronic Arts,0.97,0.03,0.0,0.03,1.02
2040,Disney Infinity 2.0: Marvel Super Heroes,PS3,2014,Action,2014,Disney Interactive Studios,0.44,0.4,0.0,0.17,1.02
2041,Harry Potter and the Prisoner of Azkaban,PS2,2004,Action,2004,Electronic Arts,0.5,0.39,0.0,0.13,1.02
2015,MX vs. ATV Unleashed,PS2,2005,Racing,2005,THQ,0.86,0.03,0.0,0.14,1.03
2016,Sonic Unleashed,PS3,2008,Platform,2008,Sega,0.56,0.33,0.01,0.14,1.03
2017,Tiger Woods PGA Tour 08,Wii,2007,Sports,2007,Electronic Arts,0.94,0.02,0.0,0.08,1.03
2018,Rayman Origins,PS3,2011,Platform,2011,Ubisoft,0.33,0.51,0.01,0.18,1.03
2019,Epic Mickey 2: The Power of Two,Wii,2012,Action,2012,Disney Interactive Studios,0.72,0.23,0.0,0.08,1.03
2020,NCAA March Madness 2004,PS2,2003,Sports,2003,Electronic Arts,0.5,0.39,0.0,0.13,1.03
2022,Bomberman,NES,1985,Puzzle,1985,Hudson Soft,0.18,0.0,0.85,0.0,1.03
2023,The Simpsons Game,Wii,2007,Action,2007,Electronic Arts,0.45,0.47,0.0,0.11,1.03
2024,Tomb Raider,PC,1996,Action,1996,Eidos Interactive,0.96,0.07,0.0,0.0,1.03
2025,Rock Band 2,Wii,2008,Misc,2008,MTV Games,0.94,0.01,0.0,0.08,1.03
2026,Street Fighter Alpha 3,PS,1998,Fighting,1998,Virgin Interactive,0.38,0.12,0.51,0.02,1.03
1990,Guinness World Records: The Videogame,Wii,2008,Action,2008,Warner Bros. Interactive Entertainment,0.46,0.47,0.0,0.11,1.04
1991,MVP Baseball 2003,PS2,2003,Sports,2003,Electronic Arts,0.51,0.4,0.0,0.13,1.04
1993,Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007,Fighting,2007,Atari,0.33,0.37,0.26,0.09,1.04
1994,Disney Tangled,DS,2010,Action,2010,Disney Interactive Studios,0.58,0.37,0.0,0.09,1.04
1995,Tales of Destiny,PS,1997,Role-Playing,1997,Namco Bandai Games,0.09,0.06,0.83,0.07,1.04
1996,ATV: Quad Power Racing,PS,2000,Racing,2000,Acclaim Entertainment,0.58,0.39,0.0,0.07,1.04
1997,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009,Adventure,2009,Disney Interactive Studios,0.57,0.35,0.02,0.1,1.04
1998,Mega Man X4,PS,1996,Action,1996,Virgin Interactive,0.45,0.3,0.22,0.07,1.04
1999,Naruto: Clash of Ninja 2,GC,2003,Fighting,2003,Nintendo,0.44,0.12,0.45,0.03,1.04
2000,Dance Dance Revolution SuperNOVA,PS2,2006,Simulation,2006,Konami Digital Entertainment,0.87,0.03,0.0,0.14,1.04
2001,Brink,X360,2011,Shooter,2011,Bethesda Softworks,0.59,0.35,0.01,0.09,1.04
2002,F-Zero: Maximum Velocity,GBA,2001,Racing,2001,Nintendo,0.39,0.16,0.37,0.12,1.04
2003,Bomberman 64,N64,1997,Puzzle,1997,Hudson Soft,0.5,0.2,0.31,0.03,1.04
2004,Jeremy McGrath Supercross 98,PS,1998,Racing,1998,Acclaim Entertainment,0.91,0.1,0.0,0.03,1.04
2005,LEGO Indiana Jones 2: The Adventure Continues,X360,2009,Action,2009,Activision,0.62,0.33,0.0,0.09,1.04
2006,Project CARS,PS4,2015,Racing,2015,Slightly Mad Studios,0.17,0.69,0.02,0.15,1.04
2007,Need for Speed: Most Wanted,XB,2005,Racing,2005,Electronic Arts,0.53,0.46,0.0,0.05,1.04
2008,Kirby: Mass Attack,DS,2011,Platform,2011,Nintendo,0.52,0.06,0.41,0.05,1.04
2009,LEGO Marvel Super Heroes,XOne,2013,Action,2013,Warner Bros. Interactive Entertainment,0.61,0.34,0.0,0.09,1.04
2010,ZhuZhu Pets,DS,2010,Simulation,2010,Activision,0.68,0.27,0.0,0.09,1.04
2011,Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007,Shooter,2007,Ubisoft,0.34,0.48,0.02,0.19,1.04
2012,MotorStorm: Arctic Edge,PSP,2009,Racing,2009,Sony Computer Entertainment,0.16,0.58,0.0,0.3,1.04
2013,WipEout Pure,PSP,2005,Racing,2005,Sony Computer Entertainment,0.47,0.34,0.0,0.22,1.04
2014,EA Sports UFC,PS4,2014,Sports,2014,Electronic Arts,0.46,0.4,0.01,0.17,1.04
1966,Assassin's Creed: Rogue,X360,2014,Action,2014,Ubisoft,0.58,0.38,0.0,0.09,1.05
1967,Cosmic Ark,2600,1981,Shooter,1981,Imagic,0.99,0.05,0.0,0.01,1.05
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,2006,Shooter,2006,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05
1969,Skylanders: Trap Team,Wii,2014,Action,2014,Activision,0.42,0.54,0.0,0.08,1.05
1970,Aliens vs Predator,PS3,2010,Shooter,2010,Sega,0.41,0.47,0.0,0.18,1.05
1971,Defender,2600,1980,Misc,1980,Atari,0.99,0.05,0.0,0.01,1.05
1972,Dance on Broadway,Wii,2010,Misc,2010,Ubisoft,0.27,0.66,0.0,0.12,1.05
1973,Adventure Island,NES,1986,Platform,1986,Hudson Soft,0.0,0.0,1.05,0.0,1.05
1974,Arc the Lad II,PS,1996,Role-Playing,1996,Sony Computer Entertainment,0.0,0.0,0.92,0.13,1.05
1975,Tag Team Match M.U.S.C.L.E.,NES,1985,Fighting,1985,Namco Bandai Games,0.0,0.0,1.05,0.0,1.05
1976,Derby Stallion 96,SNES,1996,Sports,1996,ASCII Entertainment,0.0,0.0,1.04,0.01,1.05
1977,UFC Undisputed 3,PS3,2012,Action,2012,THQ,0.55,0.34,0.03,0.13,1.05
1978,NBA 2K3,PS2,2002,Sports,2002,Sega,0.51,0.4,0.0,0.13,1.05
1979,Dragon Ball: XenoVerse,PS4,2015,Fighting,2015,Namco Bandai Games,0.3,0.48,0.12,0.15,1.05
1980,The Simpsons: Road Rage,XB,2001,Racing,2001,Electronic Arts,0.78,0.26,0.0,0.01,1.05
1981,Dave Mirra Freestyle BMX,PS,2000,Sports,2000,Acclaim Entertainment,0.91,0.11,0.0,0.03,1.05
1982,Imagine: Animal Doctor,DS,2007,Simulation,2007,Ubisoft,0.45,0.49,0.0,0.11,1.05
1983,WWE SmackDown vs. Raw 2010,X360,2009,Fighting,2009,THQ,0.56,0.38,0.01,0.11,1.05
1984,Forza Motorsport,XB,2005,Racing,2005,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05
1985,Sonic the Hedgehog,X360,2006,Platform,2006,Sega,0.44,0.49,0.0,0.11,1.05
1986,MySims Agents,Wii,2009,Adventure,2009,Electronic Arts,0.62,0.32,0.0,0.1,1.05
1987,Monster Rancher 2,PS,1998,Simulation,1998,Sony Computer Entertainment,0.19,0.13,0.66,0.07,1.05
1988,Pokemon Conquest,DS,2012,Role-Playing,2012,Nintendo,0.58,0.06,0.37,0.04,1.05
1989,The Simpsons Game,X360,2007,Action,2007,Electronic Arts,0.54,0.4,0.0,0.11,1.05
1939,NCAA Football 99,PS,1998,Sports,1998,Electronic Arts,0.59,0.4,0.0,0.07,1.06
1940,Mortal Kombat: Armageddon,PS2,2006,Fighting,2006,Midway Games,0.88,0.04,0.0,0.14,1.06
1941,Aliens vs Predator,X360,2010,Shooter,2010,Sega,0.55,0.4,0.0,0.11,1.06
1942,Freekstyle,PS2,2002,Racing,2002,Electronic Arts,0.52,0.41,0.0,0.14,1.06
1943,Junior Brain Trainer,DS,2008,Misc,2008,GSP,0.23,0.74,0.0,0.1,1.06
1944,Darksiders,X360,2010,Action,2010,THQ,0.67,0.29,0.01,0.1,1.06
1945,DiRT,PS3,2007,Racing,2007,Codemasters,0.16,0.67,0.0,0.23,1.06
1946,Call of Duty 4: Modern Warfare,DS,2007,Shooter,2007,Activision,0.96,0.02,0.01,0.08,1.06
1947,Simple 1500 Series Vol. 1: The Mahjong,PS,1998,Misc,1998,D3Publisher,0.0,0.0,0.99,0.07,1.06
